,sbj_id,id_learning_sen,target_order,complexity,target,n_of_fix,tot_dur_target,single_fix,gaze_dur_target
3577,28,16sf10,10,sf,cevecismo,1,257,257.0,257
3578,28,4sf3,9,sf,ceburizia,2,447,,447
3579,28,12lf7,10,lf,pubbanasio,1,416,416.0,416
3580,28,7sf10,9,sf,clivuniere,3,634,,634
3581,28,15lf7,10,lf,"cridolinna,",3,720,240.0,240
3582,28,9lf6,9,lf,"cettobiaba,",2,392,,392
3583,28,3lf9,8,lf,mudegespa,2,499,,499
3584,28,4sf8,10,sf,ceburizia,1,391,391.0,391
3585,28,6lf6,7,lf,tobufolmo,1,172,172.0,172
3586,28,3lf6,9,lf,mudegespa,8,1968,,708
3587,28,6lf4,8,lf,tobufolmo,3,975,,975
3588,28,11hf6,10,hf,mernidallo,1,413,413.0,413
3589,28,8hf2,8,hf,vicrazento,1,324,324.0,324
3590,28,6lf3,9,lf,tobufolmo,3,1062,370.0,370
3591,28,8hf7,9,hf,"vicrazento,",2,451,,451
3592,28,9lf2,10,lf,cettobiaba,2,594,,594
3593,28,6lf10,10,lf,"tobufolmo,",3,945,298.0,298
3594,28,2hf8,10,hf,zudulondo:,2,1109,424.0,424
3595,28,7sf7,10,sf,clivuniere,3,748,251.0,251
3596,28,8hf9,10,hf,vicrazento,3,840,,469
3597,28,3lf2,10,lf,mudegespa,6,1610,,473
3598,28,18lf8,10,lf,pobedepre,2,532,,532
3599,28,1sf7,10,sf,rugobenza,5,1106,318.0,318
3600,29,2lf2,1,lf,zudulespa:,8,1895,,901
3601,29,5lf4,1,lf,vutuvolmo,5,969,,705
3602,29,11lf4,1,lf,"mernidasio,",9,2005,213.0,213
3603,29,5lf5,2,lf,vutuvolmo,4,903,238.0,238
3604,29,10hf7,1,hf,cribotallo,6,1050,298.0,298
3605,29,2lf5,2,lf,zudulespa,5,928,,329
3606,29,17lf10,1,lf,vugipepre,6,1128,,586
3607,29,8lf3,1,lf,vicraziaba,9,1568,,466
3608,29,14lf5,1,lf,slobadinna,6,1386,207.0,207
3609,29,13hf6,1,hf,dorguvosto,6,1405,,798
3610,29,1hf7,1,hf,rugobondo,2,349,,349
3611,29,7hf5,1,hf,clivunento,9,1827,,862
3612,29,8lf5,2,lf,vicraziaba,9,1544,,351
3613,29,4hf6,1,hf,ceburenso,2,423,219.0,219
3614,29,3sf6,1,sf,mudegenza,5,1074,273.0,273
3615,29,8lf1,3,lf,"vicraziaba,",2,306,197.0,197
3616,29,3sf7,2,sf,mudegenza,3,755,263.0,263
3617,29,9sf3,1,sf,cettobiere,7,1607,,659
3618,29,16hf10,1,hf,cevecogno,6,1121,,370
3619,29,5lf8,3,lf,vutuvolmo,3,595,169.0,169
3620,29,12sf1,1,sf,pubbanista,3,542,,338
3621,29,14lf10,2,lf,slobadinna,6,1263,,574
3622,29,5lf3,4,lf,vutuvolmo,3,525,,410
3623,29,14lf1,3,lf,slobadinna:,6,1006,,281
3624,29,17lf4,2,lf,vugipepre,5,1188,178.0,178
3625,29,6sf2,1,sf,tobufizia,5,932,,717
3626,29,12sf5,2,sf,"pubbanista,",6,1521,,522
3627,29,12sf2,3,sf,pubbanista,7,2342,,253
3628,29,4hf9,2,hf,ceburenso,5,1088,,599
3629,29,9sf2,2,sf,cettobiere,3,629,260.0,260
3630,29,17lf8,3,lf,vugipepre,8,1848,294.0,294
3631,29,10hf2,2,hf,cribotallo,2,422,270.0,270
3632,29,18sf4,1,sf,pobedismo,4,859,,428
3633,29,7hf9,2,hf,clivunento,7,1633,,1125
3634,29,11lf8,2,lf,"mernidasio,",6,1112,,547
3635,29,17lf3,4,lf,vugipepre,6,1455,290.0,290
3636,29,2lf4,3,lf,zudulespa,13,2798,,563
3637,29,15sf4,1,sf,cridolario,6,1232,,557
3638,29,1hf8,2,hf,rugobondo:,8,1739,,546
3639,29,18sf6,2,sf,pobedismo,10,3197,336.0,336
3640,29,15sf6,2,sf,cridolario,9,1977,243.0,243
3641,29,18sf7,3,sf,pobedismo,8,2164,,367
3642,29,2lf8,4,lf,zudulespa:,8,2136,,534
3643,29,1hf9,3,hf,rugobondo,6,1858,267.0,267
3644,29,16hf9,2,hf,cevecogno,7,1448,,636
3645,29,8lf10,4,lf,"vicraziaba,",8,1992,,622
3646,29,12sf7,4,sf,pubbanista,7,2217,,605
3647,29,11lf10,3,lf,mernidasio,8,1948,,525
3648,29,10hf8,3,hf,cribotallo,6,1416,,461
3649,29,9sf7,3,sf,cettobiere,4,1300,246.0,246
3650,29,4hf4,3,hf,ceburenso,8,2020,214.0,214
3651,29,4hf5,4,hf,"ceburenso,",12,3382,215.0,215
3652,29,18sf5,4,sf,pobedismo,10,2276,173.0,173
3653,29,12sf3,5,sf,pubbanista,3,1004,245.0,245
3654,29,14lf9,1,lf,slibadinna,5,987,,987
3655,29,6sf5,2,sf,tobufizia,7,1329,,707
3656,29,18sf8,5,sf,pobedismo,5,1104,198.0,198
3657,29,3sf1,3,sf,mudegenza,6,2988,,592
3658,29,16hf2,3,hf,cevecogno,7,1814,201.0,201
3659,29,10hf4,4,hf,cribotallo,3,701,,387
3660,29,1hf3,4,hf,rugobondo,9,1724,215.0,215
3661,29,13hf1,2,hf,dorguvosto,10,2482,,727
3662,29,6sf3,3,sf,tobufizia,8,2204,,432
3663,29,10hf10,5,hf,cribotallo,4,1228,252.0,252
3664,29,7hf10,3,hf,clivunento,10,2174,,616
3665,29,13hf8,3,hf,dorguvosto,12,3224,,498
3666,29,10hf3,6,hf,"cribotallo,",5,1427,,520
3667,29,15sf5,3,sf,cridolario,8,1470,,650
3668,29,1hf5,5,hf,rugobondo,5,911,334.0,334
3669,29,17lf1,5,lf,vugipepre,3,1104,677.0,677
3670,29,12sf4,6,sf,"pubbanista,",6,1511,,441
3671,29,8lf6,5,lf,"vicraziaba,",7,2046,,848
3672,29,2lf1,5,lf,zudulespa,6,1378,312.0,312
3673,29,6sf1,4,sf,tobufizia,2,615,187.0,187
3674,29,9sf9,4,sf,"cettobiere,",6,1678,,499
3675,29,15sf10,4,sf,cridolario,4,942,,445
3676,29,3sf3,4,sf,"mudegenza,",6,1999,438.0,438
3677,29,17lf5,6,lf,vugipepre,6,1628,,389
3678,29,14lf8,4,lf,slobadinna,12,2163,,660
3679,29,5lf7,5,lf,vutuvolmo,6,1445,,552
3680,29,4hf10,5,hf,ceburenso,9,1995,237.0,237
3681,29,16hf5,4,hf,cevecogno,5,990,,597
3682,29,12sf6,7,sf,pubbanista,5,923,,358
3683,29,9sf8,5,sf,cettobiere:,7,1599,,785
3684,29,18sf9,6,sf,pobedismo,6,1072,,401
3685,29,13hf10,4,hf,dorguvosto,7,1820,,437
3686,29,1hf6,6,hf,rugobondo,6,1762,,288
3687,29,1hf4,7,hf,rugobondo,5,1038,,359
3688,29,7hf8,4,hf,clivunento,6,1178,,654
3689,29,9sf6,6,sf,"cettobiere,",11,3145,,373
3690,29,7hf6,5,hf,clivunento,7,1585,,593
3691,29,13hf9,5,hf,dorguvosto,6,1370,,538
3692,29,3sf10,5,sf,mudegenza;,6,1532,388.0,388
3693,29,2lf9,6,lf,zudulespa:,7,1783,,564
3694,29,1hf10,8,hf,rugobondo,4,674,184.0,184
3695,29,7hf3,6,hf,clivunento,4,840,,380
3696,29,3sf8,6,sf,mudegenza,8,2154,161.0,161
3697,29,11lf5,4,lf,mernidasio,9,1877,,469
3698,29,15sf9,5,sf,cridolario:,9,2254,,554
3699,29,8lf7,6,lf,"vicraziaba,",4,971,,676
3700,29,11lf9,5,lf,mernidasio,3,632,214.0,214
3701,29,3sf5,7,sf,mudegenza,6,1467,403.0,403
3702,29,13hf3,6,hf,dorguvosto,9,1807,233.0,233
3703,29,17lf7,7,lf,"vugipepre,",4,835,,406
3704,29,2lf7,7,lf,zudulespa,1,460,460.0,460
3705,29,4hf1,6,hf,ceburenso,3,782,223.0,223
3706,29,1hf1,9,hf,"rugobondo,",3,463,,365
3707,29,14lf4,5,lf,slobadinna,8,2200,,475
3708,29,14lf3,6,lf,"slobadinna,",11,2176,,429
3709,29,4hf8,7,hf,ceburenso,10,2178,,390
3710,29,10hf6,7,hf,cribotallo:,7,1915,,487
3711,29,13hf5,7,hf,"dorguvosto,",12,2770,,810
3712,29,15sf7,6,sf,"cridolario,",9,1852,,397
3713,29,9sf5,7,sf,cettobiere,5,1032,229.0,229
3714,29,13hf4,8,hf,dorguvosto,8,2384,203.0,203
3715,29,4hf7,8,hf,"ceburenso,",15,3908,,381
3716,29,16hf3,5,hf,cevecogno:,12,2436,,349
3717,29,14lf2,7,lf,slobadinna,6,1169,,328
3718,29,8lf2,7,lf,vicraziaba,3,750,315.0,315
3719,29,17lf9,8,lf,vugipepre,2,344,,344
3720,29,5lf6,6,lf,vutuvolmo,6,1295,248.0,248
3721,29,1hf2,10,hf,rugobondo,8,2241,,381
3722,29,4hf2,9,hf,ceburenso,7,1769,,590
3723,29,3sf2,8,sf,mudegenza,9,2143,,602
3724,29,6sf7,5,sf,tobufizia,3,670,,670
3725,29,5lf2,7,lf,vutuvolmo,8,1655,426.0,426
3726,29,3sf9,9,sf,mudegenza,2,446,277.0,277
3727,29,18sf10,7,sf,pobedismo,5,1750,220.0,220
3728,29,15sf1,7,sf,cridolario,3,792,,544
3729,29,5lf10,8,lf,vutuvolmo,2,534,298.0,298
3730,29,6sf6,6,sf,tobufizia,2,421,189.0,189
3731,29,6sf10,7,sf,"tobufizia,",1,235,235.0,235
3732,29,15sf2,8,sf,cridolario,4,968,,452
3733,29,14lf6,8,lf,slobadinna,7,1884,,405
3734,29,13hf7,9,hf,dorguvosto:,6,1557,,883
3735,29,11lf1,6,lf,mernidasio,5,1222,457.0,457
3736,29,15sf3,9,sf,cridolario,7,1941,242.0,242
3737,29,9sf4,8,sf,"cettobiere,",5,1405,,521
3738,29,11lf3,7,lf,mernidasio,7,1599,267.0,267
3739,29,4hf3,10,hf,ceburenso,6,1321,256.0,256
3740,29,10hf9,8,hf,cribotallo:,3,822,179.0,179
3741,29,7hf1,7,hf,"clivunento,",4,745,201.0,201
3742,29,16hf4,6,hf,"cevecogno,",6,1533,,514
3743,29,6sf9,8,sf,"tobufizia,",4,1023,220.0,220
3744,29,17lf6,9,lf,vugipepre,6,1696,,575
3745,29,13hf2,10,hf,dorguvosto,10,2893,,1152
3746,29,11lf6,8,lf,mernidasio,2,576,316.0,316
3747,29,16hf6,7,hf,cevecogno,7,1754,,695
3748,29,5lf9,9,lf,vutuvolmo,2,524,,524
3749,29,3sf4,10,sf,mudegenza,3,786,228.0,228
3750,29,11lf7,9,lf,mernidasio,7,1954,289.0,289
3751,29,12sf8,8,sf,pubbanista,3,790,345.0,345
3752,29,18sf3,8,sf,pobedismo,4,996,,616
3753,29,17lf2,10,lf,vugipepre,5,1083,,428
3754,29,9sf10,9,sf,"cettobiere,",4,991,,521
3755,29,10hf5,9,hf,cribotallo:,2,857,396.0,396
3756,29,16hf1,8,hf,"cevecogno,",3,815,399.0,399
3757,29,12sf9,9,sf,pubbanista,4,963,229.0,229
3758,29,6sf8,9,sf,tobufizia,7,1923,,437
3759,29,8lf8,8,lf,vicraziaba,3,693,,693
3760,29,18sf1,9,sf,pobedismo:,9,2229,,388
3761,29,15sf8,10,sf,cridolario,9,2085,268.0,268
3762,29,2lf3,8,lf,zudulespa,3,732,,437
3763,29,7hf4,8,hf,clivunento,8,1615,239.0,239
3764,29,7hf2,9,hf,"clivunento,",4,1180,,438
3765,29,2lf10,9,lf,zudulespa,3,528,,333
3766,29,5lf1,10,lf,vutuvolmo,2,487,,487
3767,29,14lf7,9,lf,slobadinna,3,656,213.0,213
3768,29,6sf4,10,sf,tobufizia,12,3365,,387
3769,29,8lf4,9,lf,vicraziaba,2,429,,429
3770,29,9sf1,10,sf,"cettobiere,",4,1542,487.0,487
3771,29,18sf2,10,sf,pobedismo,5,1971,375.0,375
3772,29,2lf6,10,lf,zudulespa,10,2289,109.0,109
3773,29,8lf9,10,lf,vicraziaba,2,379,,379
3774,29,16hf8,9,hf,cevecogno:,5,1047,,286
3775,29,12sf10,10,sf,pubbanista,2,747,504.0,504
3776,29,10hf1,10,hf,"cribotallo,",4,1394,223.0,223
3777,29,16hf7,10,hf,cevecogno,4,821,,469
3778,29,7hf7,10,hf,clivunento,6,1407,,367
3779,29,11lf2,10,lf,mernidasio,4,1310,,408
3780,2,12sf1,1,sf,pubbanista,7,1241,,874
3781,2,15sf9,1,sf,cridolario:,5,1243,,1243
3782,2,15sf8,2,sf,cridolario,6,1461,,920
3783,2,9sf8,1,sf,cettobiere:,8,1406,,1244
3784,2,4hf6,1,hf,ceburenso,8,1829,,1067
3785,2,5lf4,1,lf,vutuvolmo,5,1273,,1273
3786,2,3sf1,1,sf,mudegenza,3,533,,445
3787,2,12sf9,2,sf,pubbanista,6,1310,,854
3788,2,16hf7,1,hf,cevecogno,4,1148,199.0,199
3789,2,5lf7,2,lf,vutuvolmo,5,1123,,663
3790,2,2lf9,1,lf,zudulespa:,4,772,,655
3791,2,18sf3,1,sf,pobedismo,4,875,,360
3792,2,2lf3,2,lf,zudulespa,2,596,309.0,309
3793,2,15sf7,3,sf,"cridolario,",8,1769,,1146
3794,2,6sf7,1,sf,tobufizia,5,1250,,1037
3795,2,13hf7,1,hf,dorguvosto:,6,1185,,1185
3796,2,18sf7,2,sf,pobedismo,5,1305,,599
3797,2,3sf6,2,sf,mudegenza,4,873,,417
3798,2,12sf6,3,sf,pubbanista,1,193,193.0,193
3799,2,2lf4,3,lf,zudulespa,2,343,,343
3800,2,7hf4,1,hf,clivunento,6,1490,253.0,253
3801,2,18sf5,3,sf,pobedismo,1,231,231.0,231
3802,2,18sf9,4,sf,pobedismo,2,642,219.0,219
3803,2,12sf4,4,sf,"pubbanista,",3,1195,253.0,253
3804,2,9sf7,2,sf,cettobiere,4,602,,318
3805,2,18sf6,5,sf,pobedismo,3,755,,336
3806,2,17lf5,1,lf,vugipepre,6,1467,99.0,99
3807,2,5lf9,3,lf,vutuvolmo,1,335,335.0,335
3808,2,8lf9,1,lf,vicraziaba,7,1712,,360
3809,2,13hf6,2,hf,dorguvosto,6,1142,,726
3810,2,12sf2,5,sf,pubbanista,1,265,265.0,265
3811,2,11lf5,1,lf,mernidasio,5,1022,,1022
3812,2,13hf10,3,hf,dorguvosto,3,936,266.0,266
3813,2,7hf10,2,hf,clivunento,7,1613,,617
3814,2,18sf2,6,sf,pobedismo,2,354,,354
3815,2,9sf4,3,sf,"cettobiere,",3,748,,748
3816,2,2lf10,4,lf,zudulespa,2,522,237.0,237
3817,2,8lf6,2,lf,"vicraziaba,",4,1048,,460
3818,2,11lf3,2,lf,mernidasio,7,1491,,837
3819,2,11lf2,3,lf,mernidasio,1,272,272.0,272
3820,2,14lf9,1,lf,slibadinna,7,1695,,1032
3821,2,5lf2,4,lf,vutuvolmo,2,568,374.0,374
3822,2,5lf6,5,lf,vutuvolmo,1,151,151.0,151
3823,2,10hf3,1,hf,"cribotallo,",3,778,441.0,441
3824,2,15sf5,4,sf,cridolario,4,788,,388
3825,2,13hf9,4,hf,dorguvosto,1,209,209.0,209
3826,2,17lf3,2,lf,vugipepre,6,1444,,455
3827,2,8lf2,3,lf,vicraziaba,5,1212,,329
3828,2,17lf10,3,lf,vugipepre,5,1087,199.0,199
3829,2,3sf4,3,sf,mudegenza,3,408,,257
3830,2,9sf3,4,sf,cettobiere,1,192,192.0,192
3831,2,11lf1,4,lf,mernidasio,5,802,,719
3832,2,8lf7,4,lf,"vicraziaba,",3,579,,579
3833,2,4hf5,2,hf,"ceburenso,",6,1314,,453
3834,2,7hf8,3,hf,clivunento,5,980,230.0,230
3835,2,14lf8,1,lf,slobadinna,5,909,,382
3836,2,1hf4,1,hf,rugobondo,1,260,260.0,260
3837,2,14lf6,2,lf,slobadinna,7,1403,183.0,183
3838,2,15sf3,5,sf,cridolario,5,1115,,595
3839,2,4hf8,3,hf,ceburenso,3,741,336.0,336
3840,2,11lf6,5,lf,mernidasio,2,525,,525
3841,2,16hf2,2,hf,cevecogno,4,791,383.0,383
3842,2,3sf5,4,sf,mudegenza,2,392,,392
3843,2,4hf7,4,hf,"ceburenso,",3,688,307.0,307
3844,2,8lf10,5,lf,"vicraziaba,",2,468,,468
3845,2,3sf3,5,sf,"mudegenza,",2,541,288.0,288
3846,2,11lf9,6,lf,mernidasio,1,182,182.0,182
3847,2,7hf9,4,hf,clivunento,4,598,163.0,163
3848,2,15sf6,6,sf,cridolario,6,1150,295.0,295
3849,2,13hf5,5,hf,"dorguvosto,",4,861,,861
3850,2,6sf10,2,sf,"tobufizia,",3,595,101.0,101
3851,2,8lf4,6,lf,vicraziaba,1,139,139.0,139
3852,2,16hf5,3,hf,cevecogno,4,935,,264
3853,2,15sf10,7,sf,cridolario,3,658,,432
3854,2,1hf9,2,hf,rugobondo,5,1265,,666
3855,2,7hf3,5,hf,clivunento,1,202,202.0,202
3856,2,12sf5,6,sf,"pubbanista,",3,607,218.0,218
3857,2,15sf2,8,sf,cridolario,3,764,,764
3858,2,6sf4,3,sf,tobufizia,6,1207,226.0,226
3859,2,6sf8,4,sf,tobufizia,2,1295,233.0,233
3860,2,17lf6,4,lf,vugipepre,6,1309,227.0,227
3861,2,12sf10,7,sf,pubbanista,2,363,,363
3862,2,8lf8,7,lf,vicraziaba,4,1052,,484
3863,2,16hf10,4,hf,cevecogno,4,1303,205.0,205
3864,2,16hf6,5,hf,cevecogno,1,209,209.0,209
3865,2,17lf4,5,lf,vugipepre,4,1009,209.0,209
3866,2,17lf8,6,lf,vugipepre,1,244,244.0,244
3867,2,6sf6,5,sf,tobufizia,5,823,211.0,211
3868,2,18sf4,7,sf,pobedismo,2,557,265.0,265
3869,2,3sf2,6,sf,mudegenza,3,458,202.0,202
3870,2,1hf3,3,hf,rugobondo,3,693,261.0,261
3871,2,13hf2,6,hf,dorguvosto,2,671,321.0,321
3872,2,8lf3,8,lf,vicraziaba,2,355,231.0,231
3873,2,14lf1,3,lf,slobadinna:,6,1189,,646
3874,2,5lf1,6,lf,vutuvolmo,3,691,,691
3875,2,2lf6,5,lf,zudulespa,5,797,,297
3876,2,7hf7,6,hf,clivunento,4,899,,456
3877,2,16hf9,6,hf,cevecogno,2,884,328.0,328
3878,2,11lf4,7,lf,"mernidasio,",2,481,,481
3879,2,5lf5,7,lf,vutuvolmo,1,246,246.0,246
3880,2,9sf10,5,sf,"cettobiere,",3,699,,366
3881,2,4hf9,5,hf,ceburenso,3,740,304.0,304
3882,2,2lf5,6,lf,zudulespa,1,134,134.0,134
3883,2,9sf1,6,sf,"cettobiere,",3,799,401.0,401
3884,2,6sf3,6,sf,tobufizia,1,188,188.0,188
3885,2,10hf1,2,hf,"cribotallo,",4,877,,388
3886,2,10hf2,3,hf,cribotallo,2,604,,604
3887,2,16hf8,7,hf,cevecogno:,5,1154,,534
3888,2,14lf10,4,lf,slobadinna,6,1413,179.0,179
3889,2,7hf1,7,hf,"clivunento,",1,234,234.0,234
3890,2,1hf7,4,hf,rugobondo,2,392,180.0,180
3891,2,3sf10,7,sf,mudegenza;,3,501,,501
3892,2,17lf2,7,lf,vugipepre,6,1725,,1725
3893,2,9sf5,7,sf,cettobiere,1,264,264.0,264
3894,2,10hf5,4,hf,cribotallo:,5,1261,,496
3895,2,16hf1,8,hf,"cevecogno,",3,562,,438
3896,2,18sf8,8,sf,pobedismo,3,787,236.0,236
3897,2,14lf3,5,lf,"slobadinna,",4,701,,404
3898,2,4hf4,6,hf,ceburenso,6,1176,,303
3899,2,7hf2,8,hf,"clivunento,",1,286,286.0,286
3900,2,11lf8,8,lf,"mernidasio,",3,773,,773
3901,2,10hf10,5,hf,cribotallo,4,588,,266
3902,2,4hf2,7,hf,ceburenso,2,461,173.0,173
3903,2,13hf4,7,hf,dorguvosto,4,783,,783
3904,2,1hf10,5,hf,rugobondo,3,1032,334.0,334
3905,2,11lf10,9,lf,mernidasio,1,422,422.0,422
3906,2,3sf7,8,sf,mudegenza,2,691,255.0,255
3907,2,4hf1,8,hf,ceburenso,1,302,302.0,302
3908,2,10hf4,6,hf,cribotallo,3,518,,353
3909,2,1hf5,6,hf,rugobondo,2,522,280.0,280
3910,2,13hf3,8,hf,dorguvosto,6,1553,,181
3911,2,14lf7,6,lf,slobadinna,2,426,152.0,152
3912,2,8lf5,9,lf,vicraziaba,1,376,376.0,376
3913,2,10hf9,7,hf,cribotallo:,6,1130,132.0,132
3914,2,7hf5,9,hf,clivunento,4,700,,700
3915,2,5lf3,8,lf,vutuvolmo,4,559,95.0,95
3916,2,18sf1,9,sf,pobedismo:,2,407,,407
3917,2,3sf8,9,sf,mudegenza,1,377,377.0,377
3918,2,17lf9,8,lf,vugipepre,1,226,226.0,226
3919,2,11lf7,10,lf,mernidasio,3,472,,472
3920,2,10hf7,8,hf,cribotallo,1,298,298.0,298
3921,2,1hf1,7,hf,"rugobondo,",3,847,466.0,466
3922,2,2lf7,7,lf,zudulespa,2,374,,374
3923,2,5lf10,9,lf,vutuvolmo,2,397,,397
3924,2,2lf2,8,lf,zudulespa:,1,346,346.0,346
3925,2,15sf1,9,sf,cridolario,1,291,291.0,291
3926,2,6sf2,7,sf,tobufizia,1,333,333.0,333
3927,2,9sf6,8,sf,"cettobiere,",0,0,,0
3928,2,17lf7,9,lf,"vugipepre,",1,289,289.0,289
3929,2,9sf9,9,sf,"cettobiere,",1,229,229.0,229
3930,2,2lf8,9,lf,zudulespa:,2,396,,396
3931,2,16hf3,9,hf,cevecogno:,4,1236,258.0,258
3932,2,2lf1,10,lf,zudulespa,1,135,135.0,135
3933,2,12sf7,8,sf,pubbanista,2,409,236.0,236
3934,2,1hf6,8,hf,rugobondo,1,238,238.0,238
3935,2,14lf5,7,lf,slobadinna,5,1077,,421
3936,2,16hf4,10,hf,"cevecogno,",1,232,232.0,232
3937,2,7hf6,10,hf,clivunento,0,0,,0
3938,2,10hf8,9,hf,cribotallo,1,306,306.0,306
3939,2,12sf3,9,sf,pubbanista,2,241,,241
3940,2,15sf4,10,sf,cridolario,5,836,,836
3941,2,1hf2,9,hf,rugobondo,2,402,172.0,172
3942,2,17lf1,10,lf,vugipepre,1,163,163.0,163
3943,2,12sf8,10,sf,pubbanista,2,289,,289
3944,2,6sf9,8,sf,"tobufizia,",1,186,186.0,186
3945,2,4hf3,9,hf,ceburenso,2,263,182.0,182
3946,2,13hf8,9,hf,dorguvosto,1,319,319.0,319
3947,2,14lf4,8,lf,slobadinna,1,343,343.0,343
3948,2,1hf8,10,hf,rugobondo:,1,240,240.0,240
3949,2,13hf1,10,hf,dorguvosto,1,237,237.0,237
3950,2,8lf1,10,lf,"vicraziaba,",2,275,,275
3951,2,14lf2,9,lf,slobadinna,3,623,,340
3952,2,9sf2,10,sf,cettobiere,1,141,141.0,141
3953,2,5lf8,10,lf,vutuvolmo,2,419,96.0,96
3954,2,18sf10,10,sf,pobedismo,2,481,,481
3955,2,6sf1,9,sf,tobufizia,1,239,239.0,239
3956,2,4hf10,10,hf,ceburenso,2,363,,363
3957,2,6sf5,10,sf,tobufizia,1,216,216.0,216
3958,2,10hf6,10,hf,cribotallo:,1,183,183.0,183
3959,2,3sf9,10,sf,mudegenza,2,737,379.0,379
3960,30,16lf3,1,lf,cevecepre:,14,3247,,2056
3961,30,4lf9,1,lf,ceburolmo,16,4026,,2720
3962,30,6hf3,1,hf,tobufenso,6,1344,,889
3963,30,3hf6,1,hf,mudegondo,9,2135,,529
3964,30,13lf6,1,lf,dorguvinna,17,3712,,818
3965,30,13lf7,2,lf,dorguvinna:,18,4907,,2308
3966,30,11sf2,1,sf,mernidista,10,3065,,1936
3967,30,17sf3,1,sf,vugipismo,7,1729,,911
3968,30,8sf4,1,sf,vicraziere,10,2372,,940
3969,30,9hf4,1,hf,"cettobento,",12,2946,,1106
3970,30,10lf10,1,lf,cribotasio,6,1214,,842
3971,30,17sf10,2,sf,vugipismo,6,1066,141.0,141
3972,30,15hf5,1,hf,cridolosto,7,1645,,796
3973,30,14sf3,1,sf,"slibadario,",13,2813,,1011
3974,30,13lf5,3,lf,"dorguvinna,",17,5076,,1269
3975,30,12hf10,1,hf,pubbanallo,11,2478,,1475
3976,30,7lf4,1,lf,clivuniaba,17,3889,,2556
3977,30,12hf5,2,hf,"pubbanallo,",18,3686,,1002
3978,30,17sf4,3,sf,vugipismo,3,688,,688
3979,30,13lf3,4,lf,dorguvinna,9,1641,,513
3980,30,4lf6,2,lf,ceburolmo,11,2986,,834
3981,30,4lf3,3,lf,ceburolmo,7,1494,,354
3982,30,15hf8,2,hf,cridolosto,13,3310,,988
3983,30,15hf1,3,hf,cridolosto,7,1368,,816
3984,30,18hf1,1,hf,pobedogno:,16,3579,,1128
3985,30,2sf3,1,sf,zudulenza,7,1984,383.0,383
3986,30,12hf3,3,hf,pubbanallo,9,2176,,356
3987,30,17sf9,4,sf,vugipismo,4,775,,432
3988,30,14sf4,2,sf,slibadario,7,1743,,708
3989,30,2sf2,2,sf,zudulenza:,10,2765,,759
3990,30,5sf9,1,sf,vutuvizia,3,828,,828
3991,30,9hf7,2,hf,cettobento,9,2063,,1230
3992,30,12hf4,4,hf,"pubbanallo,",11,2717,,1092
3993,30,13lf4,5,lf,dorguvinna,13,3009,,1389
3994,30,5sf2,2,sf,vutuvizia,4,968,,968
3995,30,7lf9,2,lf,clivuniaba,7,1431,,646
3996,30,3hf2,2,hf,mudegondo,8,1961,,834
3997,30,18hf2,2,hf,pobedogno,10,2395,,855
3998,30,5sf3,3,sf,vutuvizia,2,763,,763
3999,30,2sf5,3,sf,zudulenza,24,5305,,436
4000,30,11sf4,2,sf,"mernidista,",12,3358,,1516
4001,30,9hf8,3,hf,cettobento:,9,2000,,1033
4002,30,7lf5,3,lf,clivuniaba,7,1862,,803
4003,30,15hf9,4,hf,cridolosto:,12,2547,,1337
4004,30,10lf9,2,lf,cribotasio:,14,3283,,784
4005,30,6hf9,2,hf,"tobufenso,",5,1214,,588
4006,30,16lf1,2,lf,"cevecepre,",7,1438,,1103
4007,30,16lf5,3,lf,cevecepre,10,2457,,582
4008,30,4lf1,4,lf,ceburolmo,15,3680,,1217
4009,30,13lf1,6,lf,dorguvinna,8,1915,,1214
4010,30,6hf8,3,hf,tobufenso,9,2145,,685
4011,30,18hf10,3,hf,pobedogno,16,5084,,341
4012,30,4lf5,5,lf,"ceburolmo,",8,2034,,596
4013,30,12hf6,5,hf,pubbanallo,7,1617,,864
4014,30,7lf3,4,lf,clivuniaba,4,1289,,587
4015,30,6hf5,4,hf,tobufenso,5,1120,,671
4016,30,14sf5,3,sf,slibadario,14,3247,,869
4017,30,1lf8,1,lf,rugobespa:,16,4414,,1261
4018,30,4lf2,6,lf,ceburolmo,7,1784,,965
4019,30,1lf9,2,lf,rugobespa,5,1409,,1079
4020,30,13lf8,7,lf,dorguvinna,22,5521,,1016
4021,30,1lf10,3,lf,rugobespa,7,1392,,908
4022,30,1lf7,4,lf,rugobespa,6,1214,,296
4023,30,3hf10,3,hf,mudegondo;,16,4584,338.0,338
4024,30,8sf6,2,sf,"vicraziere,",6,1658,,1061
4025,30,15hf4,5,hf,cridolosto,10,2461,,812
4026,30,5sf4,4,sf,vutuvizia,4,949,,478
4027,30,17sf2,5,sf,vugipismo,12,2797,,741
4028,30,1lf5,5,lf,rugobespa,9,2931,,564
4029,30,6hf4,5,hf,tobufenso,6,1323,,583
4030,30,3hf5,4,hf,mudegondo,7,2342,,387
4031,30,9hf9,4,hf,"cettobento,",9,1745,,1052
4032,30,7lf1,5,lf,"clivuniaba,",4,829,,622
4033,30,7lf10,6,lf,clivuniaba,3,685,,685
4034,30,8sf5,3,sf,vicraziere,6,1745,,466
4035,30,11sf1,3,sf,mernidista,7,2111,,668
